u_g,g_r,r_i,i_z
9.702160000000006335e-01,3.761699999999983390e-01,1.106470000000001619e-01,4.961000000001547505e-03
9.807270000000016807e-01,1.719409999999967908e-01,3.138600000000018042e-01,3.557529999999999859e-01
1.621128000000002345e+00,7.641320000000000334e-01,2.772560000000012792e-01,1.524849999999986494e-01
8.610880000000022960e-01,3.821149999999988722e-01,9.804299999999699367e-02,5.102200000000323143e-02
1.294797999999996563e+00,4.905610000000031334e-01,1.083889999999989584e-01,-1.059100000000157138e-02
1.096066000000000429e+00,3.040750000000009834e-01,1.350130000000007158e-01,4.843899999999834449e-02
1.405630000000002156e+00,5.204199999999978843e-01,2.363469999999985305e-01,7.750599999999963075e-02
1.177690999999999377e+00,3.983990000000012799e-01,2.001389999999982905e-01,5.649200000000220712e-02
1.623281000000002194e+00,5.232739999999989067e-01,2.523780000000002133e-01,6.147699999999822751e-02
2.461559999999991533e-01,8.304599999999950910e-02,-5.681600000000130990e-02,2.123720000000020036e-01
2.001024000000001024e+00,7.338119999999968002e-01,2.926180000000009329e-01,1.128940000000007160e-01
1.555571000000000481e+00,5.096590000000027487e-01,2.026589999999970360e-01,1.190000000001134595e-03
9.828340000000004295e-01,4.574549999999995009e-01,2.304129999999986467e-01,9.357100000000073692e-02
1.018522000000000816e+00,3.080709999999982074e-01,1.126520000000006405e-01,6.767599999999873717e-02
1.470675999999997430e+00,6.776580000000009818e-01,2.095340000000014413e-01,8.200799999999830447e-02
2.490459000000004863e+00,1.289971999999998786e+00,5.206319999999990955e-01,2.726099999999984647e-01
9.097329999999992367e-01,3.494950000000009993e-01,8.706999999999709416e-02,4.208000000001987928e-03
2.405122999999999678e+00,1.330154000000000281e+00,9.370330000000031134e-01,4.878339999999994347e-01
2.560628999999998712e+00,1.381019999999999470e+00,6.194090000000009866e-01,3.102010000000010592e-01
1.292952999999997132e+00,4.334180000000014132e-01,1.042189999999987293e-01,2.703100000000091541e-02
1.534687999999999164e+00,4.880769999999987618e-01,1.593800000000022976e-01,6.899199999999794386e-02
2.012158000000003000e+00,8.689040000000005648e-01,3.525659999999994909e-01,2.201549999999983243e-01
1.300029999999999575e+00,4.316430000000011091e-01,1.943280000000022767e-01,1.004009999999979641e-01
8.526790000000019631e-01,3.095220000000011851e-01,1.117500000000006821e-01,1.195909999999997808e-01
1.192568999999998880e+00,4.298979999999996693e-01,1.227789999999995274e-01,7.851000000002272827e-03
9.069239999999965107e-01,4.625620000000019161e-01,1.915230000000001098e-01,-2.912500000000051159e-02
1.120641999999996585e+00,4.508890000000036480e-01,1.566509999999965430e-01,7.930999999999244210e-03
9.356030000000004065e-01,3.001690000000003522e-01,1.281449999999999534e-01,-2.369300000000151840e-02
8.751789999999992631e-01,3.658770000000011180e-01,9.590000000000031832e-02,5.890699999999782221e-02
7.846970000000013101e-01,2.093999999999986983e-01,6.638499999999680767e-02,-4.568299999999680949e-02
1.082152000000000669e+00,4.427349999999989905e-01,2.283420000000013772e-01,6.436199999999914212e-02
2.383735999999998967e+00,1.072142000000003037e+00,4.357720000000000482e-01,1.884289999999992915e-01
6.673960000000001003e-01,2.371350000000020941e-01,3.536779999999986046e-01,2.594619999999991933e-01
1.100477999999998957e+00,4.791710000000009018e-01,1.363570000000002835e-01,-1.865400000000150271e-02
9.317029999999988377e-01,2.464509999999968670e-01,1.529629999999997381e-01,-7.622899999999788179e-02
8.788389999999957070e-01,2.072780000000022937e-01,1.733359999999990464e-01,1.670000000011384600e-04
1.445443999999998397e+00,3.848350000000024806e-01,2.069869999999980337e-01,1.197320000000026141e-01
7.687060000000016657e-01,2.416820000000008406e-01,4.685399999999972920e-02,7.538999999999873580e-02
9.546810000000007790e-01,2.180519999999965819e-01,9.641400000000288628e-02,6.324000000000040700e-02
9.380409999999983484e-01,4.140739999999993870e-01,1.632040000000003488e-01,9.737200000000001410e-02
1.254272000000000276e+00,4.892860000000034404e-01,1.390459999999968943e-01,8.647600000000110754e-02
1.455457999999996588e+00,5.251870000000025129e-01,2.135560000000005232e-01,5.826399999999942736e-02
1.239069000000000642e+00,6.184490000000000265e-01,2.515899999999984260e-01,3.242499999999992610e-02
1.272928000000000281e+00,5.087549999999971817e-01,2.082790000000009911e-01,5.851699999999837587e-02
1.419807000000002262e+00,5.613330000000011921e-01,2.260339999999985139e-01,7.915699999999858960e-02
8.633379999999988286e-01,2.959029999999991389e-01,9.624600000000071987e-02,8.106999999998976136e-03
8.042980000000028440e-01,3.043499999999994543e-01,9.243199999999873739e-02,6.852499999999750457e-02
8.639790000000004966e-01,4.013729999999959830e-01,1.516310000000018476e-01,-6.717999999999335614e-03
9.729270000000020957e-01,2.896859999999961133e-01,5.609200000000313935e-02,2.513899999999580359e-02
8.485920000000035657e-01,3.244599999999984163e-01,1.003530000000019129e-01,-8.111000000000245791e-02
2.266537999999997055e+00,1.366568000000004446e+00,8.245789999999963982e-01,4.683780000000012933e-01
1.483803999999999235e+00,5.881919999999993820e-01,1.751900000000006230e-01,8.459100000000319142e-02
2.478979000000002486e+00,1.257478999999996461e+00,4.949300000000036448e-01,2.910039999999973759e-01
9.441609999999975855e-01,2.729449999999999932e-01,2.420080000000019993e-01,-3.133400000000108321e-02
1.244186000000002679e+00,3.913779999999995596e-01,1.883239999999979375e-01,-4.232599999999919760e-02
1.306398999999998978e+00,5.060330000000021755e-01,2.271879999999981692e-01,-6.611099999999936472e-02
2.477519999999998390e+00,1.153864999999999696e+00,5.204290000000018068e-01,2.624360000000010018e-01
1.279915000000002578e+00,4.595449999999985380e-01,2.284159999999992863e-01,2.925700000000119871e-02
1.891548000000000229e+00,7.316100000000034242e-01,3.160879999999970380e-01,1.393050000000002342e-01
2.602350000000001273e+00,1.301211999999999591e+00,6.093260000000011445e-01,3.444299999999991257e-01
9.077610000000007062e-01,2.189410000000009404e-01,2.778999999999953729e-02,2.024600000000020827e-02
1.431104999999998739e+00,5.678009999999993340e-01,2.667590000000004125e-01,1.400319999999979359e-01
1.055702000000003693e+00,3.626129999999996301e-01,1.326069999999965887e-01,1.590590000000027260e-01
2.232005000000000905e+00,8.879939999999990619e-01,3.676589999999997360e-01,2.451669999999985805e-01
9.484840000000005489e-01,-2.147349999999974557e-01,-1.875610000000023092e-01,-1.213299999999968293e-01
1.045927999999999969e+00,3.472000000000008413e-01,1.275229999999965003e-01,1.090500000000105274e-02
7.852099999999992974e-01,3.705540000000020484e-01,7.139899999999954616e-02,5.526599999999959323e-02
1.433353000000000321e+00,5.573030000000009920e-01,1.837079999999993163e-01,6.230800000000158434e-02
1.244229000000000696e+00,4.256720000000022708e-01,1.401159999999990191e-01,6.711599999999862121e-02
2.299529999999982977e-01,4.763599999999712509e-02,1.673510000000035802e-01,2.358929999999972438e-01
1.776576999999999629e+00,6.683270000000014477e-01,2.777560000000001139e-01,1.214219999999990307e-01
1.999776999999998139e+00,7.449690000000011025e-01,3.591989999999984917e-01,2.171140000000022496e-01
9.248959999999968318e-01,2.002710000000043067e-01,8.194799999999702322e-02,2.331700000000225259e-02
1.441540000000003374e+00,4.921819999999961226e-01,2.051950000000015706e-01,4.330799999999790373e-02
1.177558000000001215e+00,3.728440000000006194e-01,1.268489999999999895e-01,5.623099999999858767e-02
1.299375000000001279e+00,-1.306699999999985096e-01,-1.358830000000033067e-01,-1.355999999999824013e-02
2.176885999999999655e+00,8.918779999999983943e-01,2.843359999999997001e-01,2.060610000000018260e-01
9.205970000000007758e-01,3.354570000000016705e-01,1.206109999999966931e-01,-5.880000000004770300e-04
2.587514999999996235e+00,9.060720000000017649e-01,4.881250000000001421e-01,2.013989999999985514e-01
2.040735999999998995e+00,6.993660000000012644e-01,2.831130000000001701e-01,8.043200000000005900e-02
1.574332000000001841e+00,5.068359999999962895e-01,1.937060000000023763e-01,1.065269999999998163e-01
1.094166000000001304e+00,7.904100000000013893e-02,-3.183399999999991792e-02,-1.492499999999807869e-02
2.343194999999997918e+00,8.906710000000011007e-01,3.504369999999994434e-01,1.529850000000010368e-01
1.041738000000002273e+00,2.795850000000008606e-01,8.511599999999930333e-02,6.691499999999805937e-02
2.169899999999991280e-01,2.531000000000105388e-02,3.076229999999995357e-01,1.533429999999995630e-01
1.496605000000002406e+00,4.957390000000003738e-01,1.659889999999997201e-01,1.207940000000000680e-01
1.775087999999996669e+00,6.673180000000051848e-01,2.710259999999955483e-01,6.172800000000222553e-02
1.355982000000000909e+00,5.245799999999967156e-01,1.861170000000029745e-01,1.210199999999979070e-01
9.472500000000003695e-01,2.565869999999996764e-01,1.476210000000008904e-01,-3.967700000000107252e-02
1.040506000000000597e+00,4.479769999999980712e-01,1.720030000000001280e-01,-3.431899999999998840e-02
1.411876999999996940e+00,5.273430000000018936e-01,2.322540000000010707e-01,9.492699999999842930e-02
1.106529000000001872e+00,4.989339999999984343e-01,2.454319999999974300e-01,3.746000000000293539e-02
1.474222999999998507e+00,5.907700000000026819e-01,1.661670000000015079e-01,6.696499999999971919e-02
1.084145000000003023e+00,2.775459999999974059e-01,1.151559999999989259e-01,8.037399999999905731e-02
1.410036000000001621e+00,5.503520000000001744e-01,2.345429999999986137e-01,2.065800000000095338e-02
1.545903999999996614e+00,5.546870000000030387e-01,2.518209999999978521e-01,8.857900000000107354e-02
8.256670000000028153e-01,3.026790000000012526e-01,1.048159999999995762e-01,-1.159000000004795083e-03
8.963140000000002772e-01,2.989010000000007494e-01,8.928900000000083992e-02,1.159649999999992076e-01
1.167833999999999151e+00,4.808249999999993918e-01,2.022709999999996455e-01,1.324950000000022499e-01
2.180171999999998889e+00,9.447709999999993613e-01,3.643649999999993838e-01,2.126879999999999882e-01
2.638313000000000130e+00,1.273761999999997840e+00,5.487940000000008922e-01,2.778570000000009088e-01
1.014489999999998560e+00,3.368889999999993279e-01,1.301480000000019288e-01,8.698099999999797660e-02
9.628220000000027312e-01,4.672109999999989327e-01,1.991059999999968966e-01,3.729099999999974102e-02
2.015473999999997545e+00,9.293499999999994543e-01,3.822779999999994516e-01,2.456570000000031229e-01
1.561724999999999142e+00,5.570090000000007535e-01,2.555580000000006180e-01,9.716399999999936199e-02
1.369634999999998826e+00,4.875800000000012346e-01,1.948690000000006251e-01,7.200799999999851764e-02
2.326406999999999670e+00,1.119308000000000192e+00,5.533600000000014063e-01,3.267159999999975639e-01
1.989646000000000470e+00,8.086090000000005773e-01,2.909439999999996473e-01,1.150199999999976797e-01
8.241079999999989525e-01,3.610000000000006537e-01,1.565930000000008704e-01,-6.003199999999964120e-02
9.872580000000006351e-01,2.611179999999997392e-01,1.453580000000016526e-01,7.251499999999921897e-02
1.048259999999995529e+00,3.781050000000014677e-01,1.199630000000020402e-01,3.409899999999765896e-02
9.940609999999985291e-01,2.794470000000011112e-01,9.388399999999919032e-02,-6.611999999999795818e-02
1.057465999999998019e+00,2.451250000000015916e-01,6.358699999999828378e-02,-5.494999999996252882e-03
7.296000000000191221e-03,5.768000000000128580e-02,2.402059999999970330e-01,1.995160000000026912e-01
1.334479999999999222e+00,5.125119999999974141e-01,1.727470000000010941e-01,9.754200000000068371e-02
9.080900000000013961e-01,2.608129999999988513e-01,9.570300000000031559e-02,4.724900000000076261e-02
1.339176000000001920e+00,3.152760000000007778e-01,2.139319999999980126e-01,5.260999999999960153e-02
4.328119999999984202e-01,2.050629999999991071e-01,2.188370000000006144e-01,1.381419999999984327e-01
1.345841000000000065e+00,5.344790000000010366e-01,2.006779999999999120e-01,1.952379999999998006e-01
1.595817000000003816e+00,5.801049999999960960e-01,2.925320000000013465e-01,6.610099999999974330e-02
8.464910000000003265e-01,3.907490000000031216e-01,1.304469999999966490e-01,6.496800000000391151e-02
1.358012999999999693e+00,5.805069999999972197e-01,2.923300000000033094e-01,1.107049999999993872e-01
8.699069999999977654e-01,4.116379999999999484e-01,1.365300000000004843e-01,9.513300000000057821e-02
1.097266999999998660e+00,4.846720000000033224e-01,2.599779999999967117e-01,9.837699999999927059e-02
1.666934999999998723e+00,5.841910000000005709e-01,2.752300000000005298e-01,7.122200000000233899e-02
2.192807999999999424e+00,8.315589999999986048e-01,4.075400000000026779e-01,1.439199999999996038e-01
7.505240000000021894e-01,3.303449999999976683e-01,1.033940000000015402e-01,7.790900000000178238e-02
1.562553000000001191e+00,4.358349999999973079e-01,1.570129999999991810e-01,-1.202800000000081582e-02
3.586579999999983670e-01,3.671740000000021098e-01,2.619199999999821671e-02,4.374500000000125510e-02
2.371884999999998911e+00,1.294561999999999102e+00,9.703879999999998063e-01,4.201540000000001385e-01
1.068228000000001288e+00,3.403759999999955710e-01,1.224820000000015341e-01,4.440100000000057889e-02
8.429059999999992669e-01,2.476989999999972270e-01,1.608150000000030388e-01,4.082999999997838358e-03
9.876030000000000086e-01,3.693620000000024106e-01,2.430469999999971265e-01,4.580100000000086879e-02
1.191224999999999312e+00,3.684959999999986024e-01,1.899770000000007286e-01,5.406900000000014472e-02
2.452781000000001654e+00,1.506675999999998794e+00,6.943270000000012487e-01,3.269489999999990459e-01
1.980955000000001576e+00,7.967949999999994759e-01,3.044320000000020343e-01,1.977859999999971308e-01
1.044233000000001965e+00,4.375859999999995864e-01,1.770819999999986294e-01,1.033709999999992135e-01
2.090737999999998209e+00,7.660880000000034329e-01,3.312309999999989429e-01,1.511379999999995505e-01
-9.244500000000144269e-02,-8.929799999999943338e-02,3.159059999999982438e-01,-1.064790000000002124e-01
1.165972000000000008e+00,4.280749999999997613e-01,1.887779999999992242e-01,1.859199999999816555e-02
1.477853999999997114e+00,6.533390000000025566e-01,1.429619999999989233e-01,7.970700000000086050e-02
1.064330000000001775e+00,4.177029999999994914e-01,1.166610000000005698e-01,1.013339999999978147e-01
1.261354000000000752e+00,6.747590000000016630e-01,2.178859999999964714e-01,1.920230000000024972e-01
7.913950000000014029e-01,3.492359999999976594e-01,1.162939999999998975e-01,3.588500000000038881e-02
2.451143000000001848e+00,9.821739999999969939e-01,4.144250000000013756e-01,2.225089999999987356e-01
9.124979999999993652e-01,2.429999999999985505e-01,1.362020000000043751e-01,1.026059999999979766e-01
1.936671999999997951e+00,7.916400000000010095e-01,2.416700000000009396e-01,1.379779999999986018e-01
1.388234999999998109e+00,5.661680000000011148e-01,2.720880000000001075e-01,9.993199999999724525e-02
1.730146999999998769e+00,6.735070000000025203e-01,2.136199999999970345e-01,1.162679999999998159e-01
1.643570000000000420e+00,6.918219999999983827e-01,2.965520000000019252e-01,8.450500000000005230e-02
1.964043000000000205e+00,7.728440000000027510e-01,3.336769999999980030e-01,1.599350000000008265e-01
9.664420000000006894e-01,3.214759999999969864e-01,9.119600000000360751e-02,5.268299999999825900e-02
9.212269999999982417e-01,2.418419999999983361e-01,9.597899999999981446e-02,-3.058399999999750207e-02
1.239696999999999605e+00,5.203530000000000655e-01,2.217260000000003117e-01,9.736200000000039267e-02
9.941129999999986921e-01,4.050909999999987576e-01,1.611779999999995994e-01,2.581800000000100681e-02
9.919609999999998706e-01,3.678039999999995757e-01,2.164360000000016271e-01,-7.446500000000000341e-02
1.196114999999998929e+00,3.865189999999998349e-01,1.472259999999980806e-01,1.408200000000014995e-02
1.640597999999997114e+00,5.306320000000006587e-01,2.354340000000014754e-01,7.401099999999871670e-02
7.754440000000002442e-01,2.313920000000031507e-01,1.709309999999995000e-01,1.118100000000055161e-02
2.611738000000002557e+00,1.344678999999999292e+00,6.276089999999996394e-01,3.417329999999996204e-01
